Time,TrialID,RElbow_speed_event,LWrist_speed_event,LHeel_speed_event,RShoulder_speed_event,LShoulder_speed_event,RWrist_speed_event,RHeel_speed_event,LHip_speed_event,RHip_speed_event,RKnee_speed_event,LKnee_speed_event,LElbow_speed_event,Head_speed_event,LWrist_vert_vel_movement_event,RWrist_vert_vel_movement_event
5933.333333333318,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,nomovement,nomovement
5949.9999999999845,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,nomovement,nomovement
5966.666666666651,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,nomovement,nomovement
5983.333333333318,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,nomovement,nomovement
5999.999999999984,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,nomovement,nomovement
6016.666666666651,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,nomovement,nomovement
6033.333333333318,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,nomovement,nomovement
6049.999999999984,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,nomovement,nomovement
6066.666666666651,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,nomovement,nomovement
6083.333333333317,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,nomovement,nomovement
6099.999999999984,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,nomovement,nomovement
6116.666666666651,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,nomovement,nomovement
6133.333333333317,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,nomovement,nomovement
6149.9999999999845,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,nomovement,nomovement
6166.66666666665,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,nomovement,nomovement
6183.333333333317,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,nomovement,nomovement
6199.999999999984,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,nomovement,nomovement
6216.66666666665,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,nomovement,nomovement
6233.333333333317,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,nomovement,nomovement
6249.999999999983,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,nomovement,nomovement
6266.66666666665,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,nomovement,nomovement
6283.333333333317,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,nomovement,nomovement
6299.999999999983,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,nomovement,movement
6316.66666666665,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,nomovement,movement
6333.333333333316,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,nomovement,movement
6349.999999999983,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement
6366.66666666665,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement
6383.333333333316,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement
6399.999999999983,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement
6416.666666666649,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement
6433.333333333316,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement
6449.999999999983,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement
6466.666666666649,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement
6483.333333333316,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement
6499.999999999982,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement
6516.666666666649,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement
6533.333333333317,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement
6549.999999999982,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement
6566.666666666649,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement
6583.333333333315,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement
6599.999999999982,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement
6616.666666666649,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement
6633.333333333315,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement
6649.999999999982,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement
6666.666666666648,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement
6683.333333333315,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement
6699.999999999982,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement
6716.666666666648,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement
6733.333333333315,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement
6749.999999999981,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement
6766.666666666648,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement
6783.333333333315,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement
6799.999999999981,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement
6816.666666666648,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement
6833.333333333314,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement
6849.999999999981,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement
6866.666666666648,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement
6883.333333333314,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement
6899.999999999981,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement
6916.666666666648,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement
6933.333333333314,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement
6949.999999999981,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement
6966.666666666647,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement
6983.333333333314,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement
6999.999999999981,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement
7016.666666666647,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement
7033.333333333314,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement
7049.99999999998,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement
7066.666666666647,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement
7083.333333333314,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement
7099.99999999998,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement
7116.666666666647,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement
7133.333333333313,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement,movement
7149.99999999998,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,movement,movement,nomovement,movement,movement
7166.666666666648,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,movement,movement,nomovement,movement,movement
7183.333333333313,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,movement,movement,nomovement,movement,movement
7199.99999999998,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,movement,movement,nomovement,movement,movement
7216.666666666646,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,movement,movement,nomovement,movement,movement
7233.333333333313,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,movement,movement,nomovement,movement,movement
7249.99999999998,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,nomovement,movement,movement,movement,movement,nomovement,movement,movement
7266.666666666646,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,nomovement,movement,movement,movement,movement,nomovement,movement,movement
7283.333333333313,0_2_4_p0,movement,nomovement,nomovement,movement,movement,movement,movement,nomovement,movement,nomovement,movement,movement,nomovement,nomovement,movement
7299.999999999979,0_2_4_p0,movement,nomovement,nomovement,movement,movement,movement,movement,nomovement,movement,nomovement,movement,movement,nomovement,nomovement,movement
7316.666666666646,0_2_4_p0,movement,nomovement,nomovement,movement,movement,movement,movement,nomovement,movement,nomovement,movement,nomovement,nomovement,nomovement,movement
7333.333333333313,0_2_4_p0,nomovement,nomovement,nomovement,movement,movement,movement,movement,nomovement,movement,nomovement,movement,nomovement,nomovement,nomovement,movement
7349.999999999979,0_2_4_p0,nomovement,nomovement,nomovement,movement,movement,movement,movement,nomovement,movement,nomovement,movement,nomovement,nomovement,nomovement,movement
7366.666666666646,0_2_4_p0,nomovement,nomovement,nomovement,movement,movement,movement,movement,nomovement,movement,nomovement,movement,nomovement,nomovement,nomovement,nomovement
7383.333333333312,0_2_4_p0,nomovement,nomovement,nomovement,movement,movement,nomovement,movement,nomovement,movement,nomovement,movement,nomovement,nomovement,nomovement,nomovement
7399.999999999979,0_2_4_p0,nomovement,nomovement,nomovement,movement,movement,nomovement,movement,nomovement,movement,nomovement,movement,nomovement,nomovement,nomovement,nomovement
7416.666666666646,0_2_4_p0,nomovement,nomovement,nomovement,movement,movement,nomovement,movement,nomovement,movement,nomovement,movement,nomovement,nomovement,nomovement,nomovement
7433.333333333312,0_2_4_p0,nomovement,nomovement,nomovement,movement,movement,nomovement,movement,nomovement,movement,nomovement,movement,nomovement,nomovement,nomovement,nomovement
7449.999999999979,0_2_4_p0,nomovement,nomovement,nomovement,movement,movement,nomovement,movement,nomovement,movement,nomovement,movement,nomovement,nomovement,nomovement,nomovement
7466.666666666644,0_2_4_p0,nomovement,nomovement,nomovement,movement,nomovement,nomovement,movement,nomovement,movement,nomovement,movement,nomovement,nomovement,nomovement,nomovement
7483.333333333312,0_2_4_p0,nomovement,nomovement,nomovement,movement,nomovement,nomovement,movement,nomovement,movement,nomovement,movement,nomovement,nomovement,nomovement,nomovement
7499.999999999979,0_2_4_p0,nomovement,nomovement,nomovement,movement,nomovement,nomovement,movement,nomovement,movement,nomovement,movement,nomovement,nomovement,nomovement,nomovement
7516.666666666645,0_2_4_p0,nomovement,nomovement,nomovement,movement,nomovement,nomovement,movement,nomovement,movement,nomovement,movement,nomovement,nomovement,nomovement,nomovement
7533.333333333312,0_2_4_p0,nomovement,nomovement,nomovement,movement,nomovement,nomovement,movement,nomovement,movement,nomovement,movement,nomovement,nomovement,nomovement,nomovement
7549.999999999977,0_2_4_p0,nomovement,nomovement,nomovement,movement,nomovement,nomovement,movement,nomovement,movement,nomovement,movement,nomovement,nomovement,nomovement,nomovement
7566.666666666645,0_2_4_p0,nomovement,nomovement,nomovement,movement,nomovement,nomovement,movement,nomovement,nomovement,nomovement,movement,nomovement,nomovement,nomovement,nomovement
7583.333333333312,0_2_4_p0,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,movement,nomovement,nomovement,nomovement,movement,nomovement,nomovement,nomovement,nomovement
7599.999999999978,0_2_4_p0,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,movement,nomovement,nomovement,nomovement,movement,nomovement,nomovement,nomovement,nomovement
7616.666666666645,0_2_4_p0,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,movement,nomovement,nomovement,nomovement,movement,nomovement,nomovement,nomovement,nomovement
7633.33333333331,0_2_4_p0,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,movement,nomovement,nomovement,nomovement,movement,nomovement,nomovement,nomovement,nomovement
7649.999999999978,0_2_4_p0,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,movement,nomovement,nomovement,nomovement,movement,nomovement,nomovement,nomovement,nomovement
7666.666666666645,0_2_4_p0,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,movement,nomovement,nomovement,nomovement,movement,nomovement,nomovement,nomovement,nomovement
7683.333333333311,0_2_4_p0,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,movement,nomovement,nomovement,nomovement,movement,nomovement,nomovement,nomovement,nomovement
7699.999999999978,0_2_4_p0,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,movement,nomovement,nomovement,nomovement,movement,nomovement,nomovement,nomovement,nomovement
7716.666666666644,0_2_4_p0,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,movement,nomovement,nomovement,nomovement,movement,nomovement,nomovement,nomovement,nomovement
7733.333333333311,0_2_4_p0,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,movement,nomovement,nomovement,nomovement,movement,nomovement,nomovement,nomovement,nomovement
7749.999999999978,0_2_4_p0,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,movement,nomovement,nomovement,nomovement,movement,nomovement,nomovement,nomovement,nomovement
7766.666666666644,0_2_4_p0,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,movement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement
7783.333333333311,0_2_4_p0,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement
7799.999999999977,0_2_4_p0,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement
7816.666666666644,0_2_4_p0,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement
7833.333333333311,0_2_4_p0,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement
7849.999999999977,0_2_4_p0,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,nomovement,nomovement,nomovement
7866.666666666644,0_2_4_p0,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,nomovement,nomovement,nomovement
7883.33333333331,0_2_4_p0,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,nomovement,nomovement,nomovement
7899.999999999977,0_2_4_p0,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,nomovement,nomovement,nomovement
7916.666666666644,0_2_4_p0,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,nomovement,nomovement,nomovement
7933.33333333331,0_2_4_p0,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,nomovement,nomovement,nomovement
7949.999999999977,0_2_4_p0,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,nomovement,nomovement,nomovement
7966.666666666643,0_2_4_p0,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,nomovement,nomovement,nomovement
7983.33333333331,0_2_4_p0,nomovement,nomovement,nomovement,nomovement,movement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,nomovement,nomovement,nomovement
7999.999999999977,0_2_4_p0,nomovement,nomovement,nomovement,movement,movement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,nomovement,nomovement,nomovement
8016.666666666644,0_2_4_p0,nomovement,nomovement,nomovement,movement,movement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,nomovement,nomovement,nomovement
8033.333333333312,0_2_4_p0,nomovement,nomovement,nomovement,movement,movement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,nomovement,movement,movement
8049.999999999979,0_2_4_p0,nomovement,nomovement,nomovement,movement,movement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,nomovement,movement,movement
8066.666666666647,0_2_4_p0,nomovement,nomovement,nomovement,movement,movement,nomovement,movement,movement,nomovement,nomovement,movement,movement,nomovement,movement,movement
8083.333333333314,0_2_4_p0,nomovement,movement,nomovement,movement,movement,nomovement,movement,movement,nomovement,nomovement,movement,movement,nomovement,movement,movement
8099.999999999982,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,nomovement,nomovement,movement,movement,nomovement,movement,movement
8116.66666666665,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,nomovement,nomovement,movement,movement,nomovement,movement,movement
8133.333333333317,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,nomovement,nomovement,movement,movement,nomovement,movement,movement
8149.999999999984,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,nomovement,nomovement,movement,movement,nomovement,movement,movement
8166.6666666666515,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,nomovement,nomovement,movement,movement,nomovement,movement,movement
8183.333333333319,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,nomovement,nomovement,movement,movement,nomovement,movement,movement
8199.999999999987,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,nomovement,nomovement,movement,movement,nomovement,movement,movement
8216.666666666655,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,nomovement,nomovement,movement,movement,nomovement,movement,movement
8233.333333333321,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,nomovement,nomovement,movement,movement,nomovement,movement,movement
8249.999999999989,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,nomovement,nomovement,movement,movement,nomovement,movement,movement
8266.666666666657,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,nomovement,nomovement,movement,movement,nomovement,movement,movement
8283.333333333325,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,nomovement,movement,movement,movement,nomovement,movement,movement
8299.999999999993,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,nomovement,movement,movement,movement,nomovement,movement,movement
8316.666666666659,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,nomovement,movement,movement,movement,nomovement,movement,movement
8333.333333333327,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,nomovement,movement,movement,movement,nomovement,movement,movement
8349.999999999995,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,movement,movement,nomovement,movement,movement
8366.666666666662,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,movement,movement,nomovement,movement,movement
8383.333333333328,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,movement,movement,nomovement,movement,movement
8399.999999999996,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,movement,movement,nomovement,movement,movement
8416.666666666664,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,movement,movement,nomovement,movement,movement
8433.333333333332,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,movement,movement,nomovement,movement,movement
8450.0,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,movement,movement,nomovement,movement,movement
8466.666666666666,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,movement,movement,nomovement,movement,movement
8483.333333333334,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,movement,movement,nomovement,movement,movement
8500.000000000002,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,movement,movement,nomovement,movement,movement
8516.66666666667,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,movement,movement,nomovement,movement,movement
8533.333333333338,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,movement,movement,nomovement,movement,movement
8550.000000000004,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,movement,movement,nomovement,movement,movement
8566.666666666672,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,movement,movement,nomovement,movement,movement
8583.33333333334,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,movement,movement,nomovement,movement,movement
8600.000000000007,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,movement,movement,nomovement,movement,movement
8616.666666666675,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,movement,movement,nomovement,movement,movement
8633.333333333341,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,movement,movement,nomovement,movement,movement
8650.00000000001,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,movement,movement,nomovement,movement,movement
8666.666666666677,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,movement,movement,nomovement,movement,movement
8683.333333333345,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,movement,movement,nomovement,movement,movement
8700.000000000011,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,movement,movement,nomovement,movement,movement
8716.666666666679,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,movement,movement,nomovement,movement,movement
8733.333333333347,0_2_4_p0,movement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,movement,movement,nomovement,movement,movement
8750.000000000015,0_2_4_p0,movement,movement,nomovement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,nomovement,movement,movement
8766.666666666682,0_2_4_p0,movement,movement,nomovement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,nomovement,movement,movement
8783.333333333348,0_2_4_p0,movement,movement,nomovement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,nomovement,movement,movement
8800.000000000016,0_2_4_p0,movement,movement,nomovement,movement,nomovement,movement,movement,movement,movement,movement,movement,movement,nomovement,movement,movement
8816.666666666684,0_2_4_p0,movement,movement,nomovement,nomovement,nomovement,movement,movement,movement,movement,movement,movement,movement,nomovement,movement,movement
8833.333333333352,0_2_4_p0,movement,movement,nomovement,nomovement,nomovement,movement,movement,movement,movement,movement,movement,movement,nomovement,movement,movement
8850.00000000002,0_2_4_p0,movement,movement,nomovement,nomovement,nomovement,movement,movement,movement,movement,movement,movement,movement,nomovement,movement,movement
8866.666666666686,0_2_4_p0,movement,movement,nomovement,nomovement,nomovement,movement,movement,movement,movement,movement,movement,movement,nomovement,movement,movement
8883.333333333354,0_2_4_p0,movement,movement,nomovement,nomovement,nomovement,movement,movement,movement,movement,movement,movement,movement,nomovement,movement,nomovement
8900.000000000022,0_2_4_p0,movement,movement,nomovement,nomovement,nomovement,movement,movement,movement,movement,movement,movement,movement,nomovement,movement,nomovement
8916.66666666669,0_2_4_p0,movement,movement,nomovement,nomovement,nomovement,movement,movement,movement,movement,movement,movement,movement,nomovement,movement,nomovement
8933.333333333356,0_2_4_p0,movement,movement,nomovement,nomovement,nomovement,movement,movement,movement,movement,movement,movement,movement,nomovement,movement,nomovement
8950.000000000024,0_2_4_p0,movement,movement,nomovement,nomovement,nomovement,movement,movement,movement,movement,movement,movement,movement,nomovement,movement,nomovement
8966.666666666692,0_2_4_p0,movement,movement,nomovement,nomovement,nomovement,movement,movement,movement,movement,movement,movement,movement,nomovement,movement,nomovement
8983.33333333336,0_2_4_p0,movement,movement,nomovement,nomovement,nomovement,movement,movement,movement,movement,movement,movement,movement,nomovement,movement,nomovement
9000.000000000027,0_2_4_p0,movement,movement,nomovement,nomovement,nomovement,movement,movement,movement,movement,movement,movement,movement,nomovement,movement,nomovement
9016.666666666692,0_2_4_p0,movement,movement,nomovement,nomovement,nomovement,movement,movement,movement,movement,movement,movement,movement,nomovement,movement,nomovement
9033.33333333336,0_2_4_p0,movement,movement,nomovement,nomovement,nomovement,movement,movement,movement,movement,movement,movement,movement,nomovement,movement,nomovement
9050.00000000003,0_2_4_p0,movement,movement,nomovement,nomovement,nomovement,movement,movement,movement,movement,movement,movement,movement,nomovement,movement,nomovement
9066.666666666695,0_2_4_p0,movement,movement,nomovement,nomovement,nomovement,movement,movement,movement,movement,movement,movement,movement,nomovement,movement,nomovement
9083.333333333365,0_2_4_p0,movement,movement,nomovement,nomovement,nomovement,movement,movement,movement,movement,movement,movement,movement,nomovement,movement,nomovement
9100.000000000033,0_2_4_p0,movement,movement,nomovement,nomovement,nomovement,movement,movement,movement,movement,movement,movement,movement,nomovement,movement,nomovement
9116.6666666667,0_2_4_p0,movement,movement,nomovement,nomovement,nomovement,movement,movement,movement,movement,movement,movement,movement,nomovement,movement,nomovement
9133.333333333369,0_2_4_p0,movement,movement,nomovement,nomovement,nomovement,movement,movement,movement,movement,movement,movement,movement,nomovement,movement,nomovement
9150.000000000036,0_2_4_p0,movement,movement,nomovement,nomovement,nomovement,movement,movement,movement,movement,movement,movement,movement,nomovement,movement,nomovement
